year,week,store,quantity,price,ppu,ppu_l,quantity_l
2019,20,1394,35,138.95,3.9699999999999998,1.378766094699099,3.5553480614894135
2019,20,3666,29,115.13,3.9699999999999998,1.378766094699099,3.367295829986474
2019,20,703,64,254.08,3.97,1.3787660946990992,4.1588830833596715
2019,20,3474,25,99.25,3.97,1.3787660946990992,3.2188758248682006
2019,20,3639,12,47.64,3.97,1.3787660946990992,2.4849066497880004
2019,20,3022,73,289.81,3.97,1.3787660946990992,4.290459441148391
2019,20,3634,53,210.41,3.9699999999999998,1.378766094699099,3.970291913552122
2019,20,1313,51,202.47,3.97,1.3787660946990992,3.9318256327243257
2019,20,3924,41,162.77,3.97,1.3787660946990992,3.713572066704308
2019,20,3140,24,95.28,3.97,1.3787660946990992,3.1780538303479458
2019,20,1326,11,43.67,3.97,1.3787660946990992,2.3978952727983707
2019,20,3673,25,99.25,3.97,1.3787660946990992,3.2188758248682006
2019,20,3468,36,142.92,3.9699999999999998,1.378766094699099,3.58351893845611
2019,20,3126,31,123.07,3.9699999999999998,1.378766094699099,3.4339872044851463
2019,20,3616,9,35.73,3.9699999999999998,1.378766094699099,2.1972245773362196
2019,20,3114,19,75.43,3.97,1.3787660946990992,2.9444389791664403
2019,20,1370,37,146.89,3.9699999999999998,1.378766094699099,3.6109179126442243
2019,20,3463,37,146.89,3.9699999999999998,1.378766094699099,3.6109179126442243
2019,20,705,22,87.34,3.97,1.3787660946990992,3.091042453358316
2019,20,3676,55,218.35,3.9699999999999998,1.378766094699099,4.007333185232471
2019,20,3457,38,150.86,3.97,1.3787660946990992,3.6375861597263857
2019,20,3642,21,83.37,3.97,1.3787660946990992,3.044522437723423
2019,20,3682,22,87.34,3.97,1.3787660946990992,3.091042453358316
2019,20,1312,46,182.62,3.97,1.3787660946990992,3.828641396489095
2019,20,3476,49,194.53,3.97,1.3787660946990992,3.8918202981106265
2019,20,277,33,131.01,3.9699999999999998,1.378766094699099,3.4965075614664802
2019,20,3462,21,83.37,3.97,1.3787660946990992,3.044522437723423
2019,20,1386,47,186.59,3.97,1.3787660946990992,3.8501476017100584
2019,20,291,63,250.11,3.97,1.3787660946990992,4.143134726391533
2019,20,753,81,321.57,3.9699999999999998,1.378766094699099,4.394449154672439
2019,20,1376,23,91.31,3.97,1.3787660946990992,3.1354942159291497
2019,20,3109,13,51.61,3.9699999999999998,1.378766094699099,2.5649493574615367
2019,20,3490,9,35.73,3.9699999999999998,1.378766094699099,2.1972245773362196
2019,20,737,40,158.8,3.97,1.3787660946990992,3.6888794541139363
2019,20,3141,80,317.6,3.97,1.3787660946990992,4.382026634673881
2019,20,3668,11,43.67,3.97,1.3787660946990992,2.3978952727983707
2019,20,3623,16,63.52,3.97,1.3787660946990992,2.772588722239781
2019,20,3133,38,150.86,3.97,1.3787660946990992,3.6375861597263857
2019,20,288,44,174.68,3.97,1.3787660946990992,3.784189633918261
2019,20,3132,27,107.19,3.9699999999999998,1.378766094699099,3.295836866004329
2019,20,3674,14,55.58,3.9699999999999998,1.378766094699099,2.6390573296152584
2019,20,3148,4,15.88,3.97,1.3787660946990992,1.3862943611198906
2019,20,3635,28,111.16,3.9699999999999998,1.378766094699099,3.332204510175204
2019,20,3910,53,210.41,3.9699999999999998,1.378766094699099,3.970291913552122
2019,20,3672,51,202.47,3.97,1.3787660946990992,3.9318256327243257
2019,20,3654,49,194.53,3.97,1.3787660946990992,3.8918202981106265
2019,20,3136,39,154.83,3.97,1.3787660946990992,3.6635616461296463
2019,20,3675,27,107.19,3.9699999999999998,1.378766094699099,3.295836866004329
2019,20,793,20,79.4,3.97,1.3787660946990992,2.995732273553991
2019,20,3663,30,119.1,3.9699999999999998,1.378766094699099,3.4011973816621555
2019,20,3664,126,500.22,3.97,1.3787660946990992,4.836281906951478
2019,20,1399,62,246.14,3.9699999999999998,1.378766094699099,4.127134385045092
2019,20,3933,108,428.76,3.9699999999999998,1.378766094699099,4.68213122712422
2019,20,3156,14,55.58,3.9699999999999998,1.378766094699099,2.6390573296152584
2019,20,3646,13,51.61,3.9699999999999998,1.378766094699099,2.5649493574615367
2019,20,3665,48,190.56,3.97,1.3787660946990992,3.871201010907891
2019,20,3667,13,51.61,3.9699999999999998,1.378766094699099,2.5649493574615367
2019,20,1346,33,131.01,3.9699999999999998,1.378766094699099,3.4965075614664802
2019,20,3125,27,107.19,3.9699999999999998,1.378766094699099,3.295836866004329
2019,20,3677,34,134.98,3.9699999999999998,1.378766094699099,3.5263605246161616
2019,20,3496,14,55.58,3.9699999999999998,1.378766094699099,2.6390573296152584
2019,20,3453,74,293.78,3.9699999999999998,1.378766094699099,4.30406509320417
2019,20,270,26,103.22,3.9699999999999998,1.378766094699099,3.258096538021482
2019,20,3936,25,99.25,3.97,1.3787660946990992,3.2188758248682006
2019,21,758,19,106.49,5.604736842105263,1.723612104860852,2.9444389791664403
2019,21,3658,18,103.48,5.748888888888889,1.7490065994216637,2.8903717578961645
2019,21,3643,8,47.76,5.97,1.7867469274045107,2.0794415416798357
2019,21,3619,8,41.79,5.22375,1.6532155347799882,2.0794415416798357
2019,21,3496,15,80.61,5.374,1.6815725101932995,2.70805020110221
2019,21,3473,41,210.79,5.141219512195121,1.6372903105074954,3.713572066704308
2019,21,737,26,147.28,5.664615384615384,1.7342389989033404,3.258096538021482
2019,21,1350,22,111.34,5.0609090909090915,1.621546129397046,3.091042453358316
2019,21,3621,77,309.69,4.021948051948052,1.3917663752919247,4.343805421853684
2019,21,3926,54,241.38,4.47,1.4973884086254774,3.9889840465642745
2019,21,3145,103,202.91,1.97,0.6780335427498971,4.634728988229636
2019,21,1346,15,63.55,4.236666666666666,1.4437767965332529,2.70805020110221
2019,21,3933,123,488.31,3.97,1.3787660946990992,4.812184355372417
2019,21,730,87,345.39,3.9699999999999998,1.378766094699099,4.465908118654584
2019,21,288,37,146.89,3.9699999999999998,1.378766094699099,3.6109179126442243
2019,21,1399,51,202.47,3.97,1.3787660946990992,3.9318256327243257
2019,22,3145,26,143.22,5.508461538461538,1.7062853715573116,3.258096538021482
2019,22,730,141,559.77,3.9699999999999998,1.378766094699099,4.948759890378168
2019,22,3926,46,205.62,4.47,1.4973884086254774,3.828641396489095
2019,22,3643,4,23.88,5.97,1.7867469274045107,1.3862943611198906
2019,23,3104,12,68.55,5.7124999999999995,1.742656756220323,2.4849066497880004
2019,23,3653,12,68.55,5.7124999999999995,1.742656756220323,2.4849066497880004
2019,23,3494,25,143.07,5.722799999999999,1.7444581961100418,3.2188758248682006
2019,23,3926,43,192.21,4.47,1.4973884086254774,3.7612001156935624
2019,23,730,64,254.08,3.97,1.3787660946990992,4.1588830833596715
2019,23,3022,18,101.28,5.626666666666667,1.7275172004997015,2.8903717578961645
2019,23,3643,10,59.7,5.970000000000001,1.786746927404511,2.302585092994046
2019,23,3152,5,26.76,5.352,1.6774703228259273,1.6094379124341003
2019,23,3668,11,62.58,5.6890909090909085,1.7385504654423654,2.3978952727983707
2019,23,3156,4,20.79,5.1975,1.6481777407500309,1.3862943611198906
2019,23,1336,26,149.04,5.732307692307692,1.7461181882718508,3.258096538021482
2019,23,3477,17,95.31,5.606470588235294,1.7239213928933184,2.833213344056216
2019,24,1384,16,91.56,5.7225,1.7444057728445848,2.772588722239781
2019,24,1341,12,63.64,5.303333333333334,1.6683355536815858,2.4849066497880004
2019,24,3493,14,75.64,5.402857142857143,1.6869279141749982,2.6390573296152584
2019,24,3141,24,135.3,5.6375,1.7294407048287967,3.1780538303479458
2019,24,3490,20,113.43,5.6715,1.73545363301696,2.995732273553991
2019,24,3926,36,160.92,4.47,1.4973884086254774,3.58351893845611
2019,24,1336,32,183.1,5.721875,1.7442965488807385,3.4657359027997265
2019,24,3643,17,101.49,5.97,1.7867469274045107,2.833213344056216
2019,24,730,35,164.95,4.712857142857143,1.5502943361851766,3.5553480614894135
2019,25,3494,19,107.45,5.655263157894737,1.732586643922079,2.9444389791664403
2019,25,760,22,124.4,5.654545454545455,1.7324597269467634,3.091042453358316
2019,25,1336,32,171.18,5.349375,1.6769797316537371,3.4657359027997265
2019,25,3937,11,58.73,5.339090909090909,1.6750553967360575,2.3978952727983707
2019,25,1384,17,93.55,5.502941176470588,1.7052827086638824,2.833213344056216
2019,25,723,15,81.61,5.440666666666667,1.6939016023789415,2.70805020110221
2019,25,262,18,99.5,5.527777777777778,1.7097858862683823,2.8903717578961645
2019,25,3616,7,35.81,5.115714285714286,1.632317034955028,1.9459101490553132
2019,25,3126,6,28.88,4.8133333333333335,1.5713898447965704,1.791759469228055
2019,25,1376,17,97.52,5.736470588235294,1.7468441411168,2.833213344056216
2019,25,3668,14,68.68,4.905714285714287,1.5904007064140164,2.6390573296152584
2019,25,3139,20,111.43,5.5715,1.7176643175049717,2.995732273553991
2019,25,3643,8,47.76,5.97,1.7867469274045107,2.0794415416798357
2019,25,3674,8,43.78,5.4725,1.699735550414881,2.0794415416798357
2019,25,3496,7,35.81,5.115714285714286,1.632317034955028,1.9459101490553132
2019,26,3652,30,171.14,5.704666666666666,1.7412845533277532,3.4011973816621555
2019,26,1313,9,47.73,5.303333333333333,1.6683355536815858,2.1972245773362196
2019,26,289,15,86.07,5.7379999999999995,1.747110717559173,2.70805020110221
2019,26,1384,10,56.7,5.67,1.7351891177396608,2.302585092994046
2019,26,3682,10,56.73,5.673,1.7357180783444301,2.302585092994046
2019,26,718,11,62.69,5.699090909090909,1.7403066724875067,2.3978952727983707
2019,26,3643,10,59.7,5.970000000000001,1.786746927404511,2.302585092994046
2019,26,277,13,74.63,5.740769230769231,1.7475932136817593,2.5649493574615367
2019,26,3139,25,124.25,4.97,1.6034198401085373,3.2188758248682006
2019,27,704,43,235.85,5.484883720930233,1.7019958940367084,3.7612001156935624
2019,27,3131,28,145.66,5.202142857142857,1.6490706286145653,3.332204510175204
2019,27,3652,17,97.19,5.7170588235294115,1.743454481459163,2.833213344056216
2019,27,293,50,285.6,5.712000000000001,1.7425692250372833,3.912023005428146
2019,27,1336,35,200.35,5.724285714285714,1.7447177755927399,3.5553480614894135
2019,27,3618,34,185.78,5.464117647058823,1.6982026533432133,3.5263605246161616
2019,27,3615,17,92.89,5.464117647058823,1.6982026533432133,2.833213344056216
2019,27,3494,38,201.06,5.291052631578947,1.6660172112508882,3.6375861597263857
2019,27,1384,18,98.86,5.492222222222222,1.7033329499826484,2.8903717578961645
2019,27,3467,21,112.47,5.355714285714286,1.6781640816925074,3.044522437723423
2019,27,3616,24,114.39,4.76625,1.5615598321896365,3.1780538303479458
2019,27,3925,51,278.67,5.464117647058824,1.6982026533432135,3.9318256327243257
2019,27,796,22,114.14,5.1881818181818184,1.6463833117502462,3.091042453358316
2019,27,3450,22,126.36,5.743636363636363,1.7480925225755686,3.091042453358316
2019,27,1313,21,116.77,5.56047619047619,1.7156837503642004,3.044522437723423
2019,27,3136,18,98.86,5.492222222222222,1.7033329499826484,2.8903717578961645
2019,27,3643,16,95.52,5.97,1.7867469274045107,2.772588722239781
2019,27,3125,15,80.95,5.3966666666666665,1.685781479021434,2.70805020110221
2019,27,277,12,58.74,4.8950000000000005,1.5882142759824738,2.4849066497880004
2019,27,3642,18,103.16,5.731111111111111,1.7459094231169794,2.8903717578961645
2019,27,703,22,122.74,5.579090909090909,1.719025843602635,3.091042453358316
2019,27,3134,24,121.78,5.074166666666667,1.6241623078324825,3.1780538303479458
2019,27,3679,59,326.43,5.53271186440678,1.710678086725311,4.07753744390572
2019,27,3478,10,55.4,5.54,1.7119945007591924,2.302585092994046
2019,27,3664,66,376.82,5.709393939393939,1.742112877823429,4.189654742026425
2019,27,3659,16,91.22,5.70125,1.740685449043773,2.772588722239781
2019,27,3463,19,100.53,5.291052631578947,1.6660172112508882,2.9444389791664403
2019,27,1312,41,227.57,5.550487804878049,1.7138858166668196,3.713572066704308
2019,27,3139,17,94.19,5.540588235294117,1.7121006747785097,2.833213344056216
2019,28,1384,20,111.44,5.572,1.7177540559175593,2.995732273553991
2019,28,3933,25,141.29,5.651599999999999,1.7319386909095156,3.2188758248682006
2019,28,3478,10,51.23,5.122999999999999,1.633740204957065,2.302585092994046
2019,28,3643,7,41.79,5.97,1.7867469274045107,1.9459101490553132
2019,29,3467,19,108.45,5.707894736842105,1.741850258106443,2.9444389791664403
2019,29,3668,13,74.3,5.7153846153846155,1.7431615942621768,2.5649493574615367
2019,29,3462,17,92.55,5.444117647058824,1.6945356949632904,2.833213344056216
2019,29,3494,29,159.17,5.488620689655172,1.702676983455289,3.367295829986474
2019,29,3614,10,57.21,5.721,1.7441436152863916,2.302585092994046
2019,30,3112,23,102.81,4.47,1.4973884086254774,3.1354942159291497
2019,30,743,22,98.34,4.47,1.4973884086254774,3.091042453358316
2019,30,3149,10,44.7,4.470000000000001,1.4973884086254776,2.302585092994046
2019,30,744,17,75.99,4.47,1.4973884086254774,2.833213344056216
2019,30,704,45,201.15,4.47,1.4973884086254774,3.8066624897703196
2019,30,758,19,84.93,4.470000000000001,1.4973884086254776,2.9444389791664403
2019,30,3104,12,53.64,4.47,1.4973884086254774,2.4849066497880004
2019,30,3660,9,40.23,4.47,1.4973884086254774,2.1972245773362196
2019,30,3658,9,40.23,4.47,1.4973884086254774,2.1972245773362196
2019,30,3653,15,67.05,4.47,1.4973884086254774,2.70805020110221
2019,30,3122,19,84.93,4.470000000000001,1.4973884086254776,2.9444389791664403
2019,30,3131,18,80.46,4.47,1.4973884086254774,2.8903717578961645
2019,30,3120,17,75.99,4.47,1.4973884086254774,2.833213344056216
2019,30,3117,15,67.05,4.47,1.4973884086254774,2.70805020110221
2019,30,3113,17,75.99,4.47,1.4973884086254774,2.833213344056216
2019,30,3151,8,35.76,4.47,1.4973884086254774,2.0794415416798357
2019,30,3119,18,80.46,4.47,1.4973884086254774,2.8903717578961645
2019,30,3150,11,49.17,4.47,1.4973884086254774,2.3978952727983707
2019,30,3661,11,49.17,4.47,1.4973884086254774,2.3978952727983707
2019,30,3652,25,111.75,4.47,1.4973884086254774,3.2188758248682006
2019,30,3640,24,107.28,4.47,1.4973884086254774,3.1780538303479458
2019,30,3668,13,55.17,4.243846153846154,1.4454699698228026,2.5649493574615367
2019,30,3663,13,58.11,4.47,1.4973884086254774,2.5649493574615367
2019,30,275,31,138.57,4.47,1.4973884086254774,3.4339872044851463
2019,30,3665,28,125.16,4.47,1.4973884086254774,3.332204510175204
2019,30,3463,19,84.93,4.470000000000001,1.4973884086254776,2.9444389791664403
2019,30,3615,12,53.64,4.47,1.4973884086254774,2.4849066497880004
2019,30,3922,57,254.79,4.47,1.4973884086254774,4.04305126783455
2019,30,3681,14,62.58,4.47,1.4973884086254774,2.6390573296152584
2019,30,3919,9,40.23,4.47,1.4973884086254774,2.1972245773362196
2019,30,3925,86,384.42,4.47,1.4973884086254774,4.454347296253507
2019,30,775,19,84.93,4.470000000000001,1.4973884086254776,2.9444389791664403
2019,30,3616,8,35.76,4.47,1.4973884086254774,2.0794415416798357
2019,30,1335,37,162.45,4.39054054054054,1.4794523494708847,3.6109179126442243
2019,30,710,51,227.97,4.47,1.4973884086254774,3.9318256327243257
2019,30,1384,18,77.5,4.305555555555555,1.4599061784631366,2.8903717578961645
2019,30,288,20,86.44,4.322,1.4637182580846944,2.995732273553991
2019,30,3672,11,49.17,4.47,1.4973884086254774,2.3978952727983707
2019,30,3937,17,75.99,4.47,1.4973884086254774,2.833213344056216
2019,30,3135,10,44.7,4.470000000000001,1.4973884086254776,2.302585092994046
2019,30,3639,11,49.17,4.47,1.4973884086254774,2.3978952727983707
2019,30,3467,21,92.39,4.399523809523809,1.4814963099592307,3.044522437723423
2019,30,1341,26,116.22,4.47,1.4973884086254774,3.258096538021482
2019,30,3907,28,125.16,4.47,1.4973884086254774,3.332204510175204
2019,30,3451,51,227.97,4.47,1.4973884086254774,3.9318256327243257
2019,30,3622,9,40.23,4.47,1.4973884086254774,2.1972245773362196
2019,30,1350,21,93.87,4.470000000000001,1.4973884086254776,3.044522437723423
2019,30,262,35,156.45,4.47,1.4973884086254774,3.5553480614894135
2019,30,3664,47,211.13,4.492127659574468,1.502326455789933,3.8501476017100584
2019,30,3461,22,98.34,4.47,1.4973884086254774,3.091042453358316
2019,30,3457,23,99.85,4.341304347826087,1.4681748439326745,3.1354942159291497
2019,30,3152,12,53.64,4.47,1.4973884086254774,2.4849066497880004
2019,30,740,23,102.81,4.47,1.4973884086254774,3.1354942159291497
2019,30,3617,6,26.82,4.47,1.4973884086254774,1.791759469228055
2019,30,3146,16,71.52,4.47,1.4973884086254774,2.772588722239781
2019,30,3636,45,201.15,4.47,1.4973884086254774,3.8066624897703196
2019,30,3933,40,178.8,4.470000000000001,1.4973884086254776,3.6888794541139363
2019,30,1346,25,111.75,4.47,1.4973884086254774,3.2188758248682006
2019,30,3618,38,169.86,4.470000000000001,1.4973884086254776,3.6375861597263857
2019,30,770,21,93.87,4.470000000000001,1.4973884086254776,3.044522437723423
2019,30,1370,30,134.1,4.47,1.4973884086254774,3.4011973816621555
2019,30,3679,57,254.79,4.47,1.4973884086254774,4.04305126783455
2019,30,3138,12,53.64,4.47,1.4973884086254774,2.4849066497880004
2019,30,1302,27,120.69,4.47,1.4973884086254774,3.295836866004329
2019,30,3680,20,89.4,4.470000000000001,1.4973884086254776,2.995732273553991
2019,30,3631,19,84.93,4.470000000000001,1.4973884086254776,2.9444389791664403
2019,30,1375,54,241.38,4.47,1.4973884086254774,3.9889840465642745
2019,30,3145,27,120.69,4.47,1.4973884086254774,3.295836866004329
2019,30,3923,36,160.92,4.47,1.4973884086254774,3.58351893845611
2019,30,723,17,75.99,4.47,1.4973884086254774,2.833213344056216
2019,30,3916,13,58.11,4.47,1.4973884086254774,2.5649493574615367
2019,30,796,22,95.4,4.336363636363637,1.4670361250959252,3.091042453358316
2019,30,3494,24,107.28,4.47,1.4973884086254774,3.1780538303479458
2019,30,3493,12,53.64,4.47,1.4973884086254774,2.4849066497880004
2019,30,3022,51,227.97,4.47,1.4973884086254774,3.9318256327243257
2019,30,1386,28,125.16,4.47,1.4973884086254774,3.332204510175204
2019,30,1320,18,80.46,4.47,1.4973884086254774,2.8903717578961645
2019,30,737,14,62.58,4.47,1.4973884086254774,2.6390573296152584
2019,30,266,59,263.73,4.470000000000001,1.4973884086254776,4.07753744390572
2019,30,1312,42,187.74,4.470000000000001,1.4973884086254776,3.7376696182833684
2019,30,3143,25,111.75,4.47,1.4973884086254774,3.2188758248682006
2019,30,3675,20,89.4,4.470000000000001,1.4973884086254776,2.995732273553991
2019,30,1352,18,80.46,4.47,1.4973884086254774,2.8903717578961645
2019,30,760,23,102.81,4.47,1.4973884086254774,3.1354942159291497
2019,30,3676,29,129.63,4.47,1.4973884086254774,3.367295829986474
2019,30,3910,38,169.86,4.470000000000001,1.4973884086254776,3.6375861597263857
2019,30,1306,25,111.75,4.47,1.4973884086254774,3.2188758248682006
2019,30,268,24,107.28,4.47,1.4973884086254774,3.1780538303479458
2019,30,730,37,165.39,4.47,1.4973884086254774,3.6109179126442243
2019,30,3682,8,35.76,4.47,1.4973884086254774,2.0794415416798357
2019,30,3476,23,102.81,4.47,1.4973884086254774,3.1354942159291497
2019,30,1336,44,196.68,4.47,1.4973884086254774,3.784189633918261
2019,30,3472,27,120.69,4.47,1.4973884086254774,3.295836866004329
2019,30,3462,16,71.52,4.47,1.4973884086254774,2.772588722239781
2019,30,1356,14,62.58,4.47,1.4973884086254774,2.6390573296152584
2019,30,263,19,84.93,4.470000000000001,1.4973884086254776,2.9444389791664403
2019,30,1371,35,156.45,4.47,1.4973884086254774,3.5553480614894135
2019,30,3901,77,344.19,4.47,1.4973884086254774,4.343805421853684
2019,30,3621,27,120.69,4.47,1.4973884086254774,3.295836866004329
2019,30,289,22,98.34,4.47,1.4973884086254774,3.091042453358316
2019,30,293,38,169.86,4.470000000000001,1.4973884086254776,3.6375861597263857
2019,30,3492,20,89.4,4.470000000000001,1.4973884086254776,2.995732273553991
2019,30,3142,44,196.68,4.47,1.4973884086254774,3.784189633918261
2019,30,3926,34,151.98,4.47,1.4973884086254774,3.5263605246161616
2019,30,3670,47,210.09,4.47,1.4973884086254774,3.8501476017100584
2019,30,793,14,62.58,4.47,1.4973884086254774,2.6390573296152584
2019,30,1313,11,49.17,4.47,1.4973884086254774,2.3978952727983707
2019,30,3473,32,143.04,4.47,1.4973884086254774,3.4657359027997265
2019,30,3677,16,71.52,4.47,1.4973884086254774,2.772588722239781
2019,30,1368,52,232.44,4.47,1.4973884086254774,3.9512437185814275
2019,30,3644,11,49.17,4.47,1.4973884086254774,2.3978952727983707
2019,30,3623,23,101.33,4.405652173913043,1.4828883015310763,3.1354942159291497
2019,30,3133,9,40.23,4.47,1.4973884086254774,2.1972245773362196
2019,30,3614,15,67.05,4.47,1.4973884086254774,2.70805020110221
2019,30,3478,7,31.29,4.47,1.4973884086254774,1.9459101490553132
2019,30,3474,15,67.05,4.47,1.4973884086254774,2.70805020110221
2019,30,3156,13,58.11,4.47,1.4973884086254774,2.5649493574615367
2019,30,705,31,138.57,4.47,1.4973884086254774,3.4339872044851463
2019,30,3620,20,89.4,4.470000000000001,1.4973884086254776,2.995732273553991
2019,30,1373,24,107.28,4.47,1.4973884086254774,3.1780538303479458
2019,30,273,23,102.81,4.47,1.4973884086254774,3.1354942159291497
2019,30,3132,4,17.88,4.47,1.4973884086254774,1.3862943611198906
2019,30,3662,11,49.17,4.47,1.4973884086254774,2.3978952727983707
2019,30,3125,8,35.76,4.47,1.4973884086254774,2.0794415416798357
2019,30,3646,5,22.35,4.470000000000001,1.4973884086254776,1.6094379124341003
2019,30,3477,19,84.93,4.470000000000001,1.4973884086254776,2.9444389791664403
2019,30,703,24,107.28,4.47,1.4973884086254774,3.1780538303479458
2019,30,3642,14,61.1,4.364285714285715,1.473454536562291,2.6390573296152584
2019,30,3673,18,80.46,4.47,1.4973884086254774,2.8903717578961645
2019,30,3667,11,49.17,4.47,1.4973884086254774,2.3978952727983707
2019,30,3453,32,143.04,4.47,1.4973884086254774,3.4657359027997265
2019,30,3924,13,58.11,4.47,1.4973884086254774,2.5649493574615367
2019,30,3496,4,17.88,4.47,1.4973884086254774,1.3862943611198906
2019,30,3659,13,54.09,4.160769230769231,1.425699968421799,2.5649493574615367
2019,30,1326,21,93.87,4.470000000000001,1.4973884086254776,3.044522437723423
2019,30,3635,19,84.93,4.470000000000001,1.4973884086254776,2.9444389791664403
2019,30,3666,25,110.28,4.4112,1.4841467612873953,3.2188758248682006
2019,30,3148,16,71.52,4.47,1.4973884086254774,2.772588722239781
2019,30,291,37,165.39,4.47,1.4973884086254774,3.6109179126442243
2019,30,3139,23,102.81,4.47,1.4973884086254774,3.1354942159291497
2019,30,3490,13,58.11,4.47,1.4973884086254774,2.5649493574615367
2019,30,3654,31,138.57,4.47,1.4973884086254774,3.4339872044851463
2019,30,3674,9,40.23,4.47,1.4973884086254774,2.1972245773362196
2019,30,3468,18,80.46,4.47,1.4973884086254774,2.8903717578961645
2019,30,3936,8,35.76,4.47,1.4973884086254774,2.0794415416798357
2019,30,3141,15,67.05,4.47,1.4973884086254774,2.70805020110221
2019,30,3465,21,93.87,4.470000000000001,1.4973884086254776,3.044522437723423
2019,30,3114,23,102.81,4.47,1.4973884086254774,3.1354942159291497
2019,30,3136,25,111.75,4.47,1.4973884086254774,3.2188758248682006
2019,30,3134,9,40.23,4.47,1.4973884086254774,2.1972245773362196
2019,30,718,13,58.11,4.47,1.4973884086254774,2.5649493574615367
2019,30,277,15,67.05,4.47,1.4973884086254774,2.70805020110221
2019,30,270,23,102.81,4.47,1.4973884086254774,3.1354942159291497
2019,30,1376,16,71.52,4.47,1.4973884086254774,2.772588722239781
2019,30,3109,7,31.29,4.47,1.4973884086254774,1.9459101490553132
2019,30,763,25,111.75,4.47,1.4973884086254774,3.2188758248682006
2019,30,753,21,93.87,4.470000000000001,1.4973884086254776,3.044522437723423
2019,30,3915,24,107.28,4.47,1.4973884086254774,3.1780538303479458
2019,30,3634,21,93.87,4.470000000000001,1.4973884086254776,3.044522437723423
2019,30,1394,24,107.28,4.47,1.4973884086254774,3.1780538303479458
2019,30,3456,19,84.93,4.470000000000001,1.4973884086254776,2.9444389791664403
2019,31,3660,16,71.52,4.47,1.4973884086254774,2.772588722239781
2019,31,3113,13,68.58,5.275384615384615,1.6630515895732374,2.5649493574615367
2019,31,3682,13,73.43,5.648461538461539,1.7313832140019825,2.5649493574615367
2019,31,3659,9,50.15,5.572222222222222,1.717793937071725,2.1972245773362196
2019,32,3113,21,117.41,5.5909523809523805,1.7211496449186974,3.044522437723423
2019,32,3150,9,49.75,5.527777777777778,1.7097858862683823,2.1972245773362196
2019,32,3910,24,135.32,5.638333333333333,1.7295885135645621,3.1780538303479458
2019,32,1341,17,85.57,5.033529411764706,1.6161214103737473,2.833213344056216
2019,32,3673,18,99.5,5.527777777777778,1.7097858862683823,2.8903717578961645
2019,32,3623,13,73.63,5.663846153846153,1.7341031939190885,2.5649493574615367
2019,32,3614,12,63.68,5.306666666666667,1.6689638917481273,2.4849066497880004
2019,32,3682,14,75.62,5.401428571428572,1.6866634688475284,2.6390573296152584
2019,32,3462,25,125.37,5.0148,1.612393540259733,3.2188758248682006
2019,33,1384,21,116.37,5.541428571428572,1.7122523323965626,3.044522437723423
2019,33,3461,7,40.0,5.714285714285714,1.742969305058623,1.9459101490553132
2019,33,3621,16,89.52,5.595,1.7218733417638885,2.772588722239781
2019,33,1350,9,51.25,5.694444444444445,1.7394910406822983,2.1972245773362196
2019,33,3676,9,50.73,5.636666666666667,1.7292928742423792,2.1972245773362196
2019,33,3936,9,50.73,5.636666666666667,1.7292928742423792,2.1972245773362196
2019,33,3453,27,152.19,5.636666666666667,1.7292928742423792,3.295836866004329
2019,33,3109,10,56.7,5.67,1.7351891177396608,2.302585092994046
2019,33,3623,21,119.37,5.684285714285714,1.737705475383524,3.044522437723423
2019,33,3666,30,170.16,5.672,1.7355417892298264,3.4011973816621555
2019,33,3462,18,102.39,5.6883333333333335,1.7384172936905606,2.8903717578961645
2019,34,3112,41,177.77,4.335853658536585,1.4669185132302862,3.713572066704308
2019,34,743,47,189.09,4.023191489361702,1.3920754904830699,3.8501476017100584
2019,34,3149,30,119.1,3.9699999999999998,1.378766094699099,3.4011973816621555
2019,34,744,29,115.13,3.9699999999999998,1.378766094699099,3.367295829986474
2019,34,704,179,730.63,4.081731843575419,1.4065213698181067,5.187385805840755
2019,34,758,32,127.04,3.97,1.3787660946990992,3.4657359027997265
2019,34,3658,41,162.77,3.97,1.3787660946990992,3.713572066704308
2019,34,3660,23,96.31,4.187391304347826,1.4320779396436232,3.1354942159291497
2019,34,3104,26,103.22,3.9699999999999998,1.378766094699099,3.258096538021482
2019,34,3131,34,142.48,4.1905882352941175,1.4328411143652449,3.5263605246161616
2019,34,3122,25,101.75,4.07,1.4036429994545037,3.2188758248682006
2019,34,3117,47,189.63,4.03468085106383,1.3949272034422584,3.8501476017100584
2019,34,3653,45,201.15,4.47,1.4973884086254774,3.8066624897703196
2019,34,3120,23,91.31,3.97,1.3787660946990992,3.1354942159291497
2019,34,3151,32,134.54,4.204375,1.436125649797733,3.4657359027997265
2019,34,3113,20,79.4,3.97,1.3787660946990992,2.995732273553991
2019,34,3661,15,67.05,4.47,1.4973884086254774,2.70805020110221
2019,34,3119,24,97.78,4.074166666666667,1.4046662268025538,3.1780538303479458
2019,34,3652,61,244.67,4.010983606557377,1.3890364996584907,4.110873864173311
2019,34,3150,32,132.04,4.12625,1.4173690041852656,3.4657359027997265
2019,34,3640,44,174.68,3.97,1.3787660946990992,3.784189633918261
2019,34,3926,67,268.49,4.007313432835821,1.388121049916522,4.204692619390966
2019,34,3670,55,220.85,4.015454545454546,1.3901505528100646,4.007333185232471
